game_id,game_date,season,team_home,team_away,pts_home,fg_pct_home,3p_pct_home,ft_pct_home,ast_home,reb_home,pts_away,fg_pct_away,3p_pct_away,ft_pct_away,ast_away,reb_away,home_team_win,conf_home,div_home,conf_away,div_away,conf_match
21800984,2019-03-08,2018-19,Golden State Warriors,Denver Nuggets,122,0.536,0.514,0.667,32,43,105,0.379,0.364,0.771,21,46,1,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21801164,2019-04-02,2018-19,Golden State Warriors,Denver Nuggets,116,0.543,0.382,0.375,36,55,102,0.375,0.233,0.793,23,40,1,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21800368,2018-12-07,2018-19,Charlotte Hornets,Denver Nuggets,113,0.384,0.371,0.895,20,48,107,0.386,0.229,0.808,24,55,1,Eastern Conference,Southeast Division,Western Conference,Northwest Division,West at East
21800260,2018-11-21,2018-19,Minnesota Timberwolves,Denver Nuggets,101,0.443,0.281,0.846,24,40,103,0.472,0.4,0.833,29,40,0,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21800783,2019-02-02,2018-19,Minnesota Timberwolves,Denver Nuggets,106,0.472,0.324,0.688,27,41,107,0.472,0.394,0.714,29,48,0,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21800715,2019-01-23,2018-19,Utah Jazz,Denver Nuggets,114,0.432,0.413,0.704,28,40,108,0.477,0.296,0.8,20,50,1,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21801217,2019-04-09,2018-19,Utah Jazz,Denver Nuggets,118,0.526,0.37,0.765,24,48,108,0.466,0.48,0.636,24,31,1,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21801052,2019-03-18,2018-19,Boston Celtics,Denver Nuggets,105,0.419,0.308,0.789,24,37,114,0.489,0.359,0.8,29,51,0,Eastern Conference,Atlantic Division,Western Conference,Northwest Division,West at East
11800010,2018-09-30,2018-19,Los Angeles Lakers,Denver Nuggets,107,0.46,0.32,0.731,26,37,124,0.46,0.351,0.886,25,50,0,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
11800020,2018-10-02,2018-19,Los Angeles Lakers,Denver Nuggets,111,0.512,0.345,0.789,28,38,113,0.476,0.353,0.636,29,40,0,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21800066,2018-10-25,2018-19,Los Angeles Lakers,Denver Nuggets,121,0.5,0.345,0.826,27,42,114,0.5,0.261,0.8,22,44,1,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21800974,2019-03-06,2018-19,Los Angeles Lakers,Denver Nuggets,99,0.476,0.226,0.522,26,41,115,0.459,0.31,0.706,33,55,0,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21800380,2018-12-08,2018-19,Atlanta Hawks,Denver Nuggets,106,0.43,0.357,0.688,33,51,98,0.371,0.25,0.81,28,48,1,Eastern Conference,Southeast Division,Western Conference,Northwest Division,West at East
21800790,2019-02-04,2018-19,Detroit Pistons,Denver Nuggets,129,0.545,0.432,0.85,32,53,103,0.446,0.321,0.545,28,32,1,Eastern Conference,Central Division,Western Conference,Northwest Division,West at East
21800356,2018-12-05,2018-19,Orlando Magic,Denver Nuggets,118,0.474,0.408,1.0,30,40,124,0.549,0.579,0.622,34,43,0,Eastern Conference,Southeast Division,Western Conference,Northwest Division,West at East
21800158,2018-11-07,2018-19,Memphis Grizzlies,Denver Nuggets,89,0.429,0.381,0.84,19,36,87,0.39,0.25,0.789,19,41,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800747,2019-01-28,2018-19,Memphis Grizzlies,Denver Nuggets,92,0.449,0.281,0.684,26,42,95,0.44,0.222,0.929,17,37,0,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800564,2019-01-03,2018-19,Sacramento Kings,Denver Nuggets,113,0.5,0.419,0.667,25,33,117,0.461,0.359,0.7,24,54,0,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21800818,2019-02-08,2018-19,Philadelphia 76ers,Denver Nuggets,117,0.5,0.455,0.906,23,42,110,0.489,0.231,0.923,35,40,1,Eastern Conference,Atlantic Division,Western Conference,Northwest Division,West at East
11800074,2018-10-12,2018-19,Chicago Bulls,Denver Nuggets,93,0.422,0.273,0.727,20,50,98,0.422,0.303,0.667,23,50,0,Eastern Conference,Central Division,Western Conference,Northwest Division,West at East
21800106,2018-10-31,2018-19,Chicago Bulls,Denver Nuggets,107,0.424,0.471,0.722,27,43,108,0.455,0.269,0.611,24,56,0,Eastern Conference,Central Division,Western Conference,Northwest Division,West at East
21800245,2018-11-19,2018-19,Milwaukee Bucks,Denver Nuggets,104,0.455,0.306,0.591,21,51,98,0.426,0.293,0.667,30,43,1,Eastern Conference,Central Division,Western Conference,Northwest Division,West at East
21800510,2018-12-26,2018-19,San Antonio Spurs,Denver Nuggets,111,0.467,0.313,0.773,29,50,103,0.389,0.45,0.652,29,47,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800954,2019-03-04,2018-19,San Antonio Spurs,Denver Nuggets,104,0.482,0.32,0.737,27,43,103,0.432,0.425,1.0,27,43,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
41800153,2019-04-18,2018-19,San Antonio Spurs,Denver Nuggets,118,0.494,0.389,0.719,24,45,108,0.519,0.517,0.529,31,37,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
41800154,2019-04-20,2018-19,San Antonio Spurs,Denver Nuggets,103,0.468,0.294,0.75,23,46,117,0.449,0.484,0.917,25,45,0,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
41800156,2019-04-25,2018-19,San Antonio Spurs,Denver Nuggets,120,0.571,0.417,0.824,25,41,103,0.458,0.25,0.75,26,37,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
11800057,2018-10-09,2018-19,Los Angeles Clippers,Denver Nuggets,109,0.432,0.345,0.68,24,56,103,0.411,0.321,0.741,24,50,1,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21800012,2018-10-17,2018-19,Los Angeles Clippers,Denver Nuggets,98,0.398,0.286,0.833,21,47,107,0.379,0.333,0.786,20,56,0,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21800479,2018-12-22,2018-19,Los Angeles Clippers,Denver Nuggets,132,0.576,0.5,0.941,28,56,111,0.423,0.29,0.8,21,37,1,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21801082,2019-03-22,2018-19,New York Knicks,Denver Nuggets,93,0.378,0.281,0.762,20,45,111,0.417,0.395,0.842,24,62,0,Eastern Conference,Atlantic Division,Western Conference,Northwest Division,West at East
21801075,2019-03-21,2018-19,Washington Wizards,Denver Nuggets,108,0.506,0.286,0.952,25,38,113,0.529,0.467,0.636,30,40,0,Eastern Conference,Southeast Division,Western Conference,Northwest Division,West at East
21800329,2018-11-30,2018-19,Portland Trail Blazers,Denver Nuggets,112,0.529,0.273,0.762,19,44,113,0.46,0.467,0.731,28,41,0,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21801206,2019-04-07,2018-19,Portland Trail Blazers,Denver Nuggets,115,0.461,0.321,0.828,22,58,108,0.442,0.394,0.55,24,42,1,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
41800233,2019-05-03,2018-19,Portland Trail Blazers,Denver Nuggets,140,0.419,0.286,0.857,23,62,137,0.454,0.357,0.7,28,66,1,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
41800234,2019-05-05,2018-19,Portland Trail Blazers,Denver Nuggets,112,0.476,0.429,0.786,18,43,116,0.435,0.44,0.893,21,45,0,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
41800236,2019-05-09,2018-19,Portland Trail Blazers,Denver Nuggets,119,0.461,0.455,0.733,18,43,108,0.384,0.375,0.938,22,44,1,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21801097,2019-03-24,2018-19,Indiana Pacers,Denver Nuggets,124,0.56,0.444,0.824,34,49,88,0.355,0.241,0.938,21,41,1,Eastern Conference,Central Division,Western Conference,Northwest Division,West at East
21800533,2018-12-29,2018-19,Phoenix Suns,Denver Nuggets,118,0.538,0.379,0.643,29,37,122,0.553,0.514,0.769,31,40,0,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21800635,2019-01-12,2018-19,Phoenix Suns,Denver Nuggets,102,0.413,0.308,0.72,29,49,93,0.386,0.323,0.682,25,50,1,Western Conference,Pacific Division,Western Conference,Northwest Division,West at West
21800804,2019-02-06,2018-19,Brooklyn Nets,Denver Nuggets,135,0.511,0.559,0.727,36,40,130,0.505,0.371,0.81,32,48,1,Eastern Conference,Atlantic Division,Western Conference,Northwest Division,West at East
21800880,2019-02-22,2018-19,Dallas Mavericks,Denver Nuggets,104,0.405,0.244,0.788,19,42,114,0.408,0.378,0.64,32,63,0,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800593,2019-01-07,2018-19,Houston Rockets,Denver Nuggets,125,0.5,0.468,0.794,28,34,113,0.473,0.241,0.857,26,46,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21801126,2019-03-28,2018-19,Houston Rockets,Denver Nuggets,112,0.46,0.375,0.85,22,46,85,0.369,0.167,0.95,22,38,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800347,2018-12-03,2018-19,Toronto Raptors,Denver Nuggets,103,0.46,0.268,1.0,28,41,106,0.449,0.393,0.625,32,49,0,Eastern Conference,Atlantic Division,Western Conference,Northwest Division,West at East
21800282,2018-11-24,2018-19,Oklahoma City Thunder,Denver Nuggets,98,0.359,0.231,0.652,22,54,105,0.411,0.333,0.708,26,54,0,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21801133,2019-03-29,2018-19,Oklahoma City Thunder,Denver Nuggets,105,0.489,0.296,0.688,19,35,115,0.565,0.424,0.833,30,39,0,Western Conference,Northwest Division,Western Conference,Northwest Division,West at West
21800112,2018-11-01,2018-19,Cleveland Cavaliers,Denver Nuggets,91,0.41,0.278,0.947,18,35,110,0.482,0.385,0.857,22,44,0,Eastern Conference,Central Division,Western Conference,Northwest Division,West at East
21800601,2019-01-08,2018-19,Miami Heat,Denver Nuggets,99,0.458,0.258,0.6,24,38,103,0.471,0.333,0.706,32,50,0,Eastern Conference,Southeast Division,Western Conference,Northwest Division,West at East
21800228,2018-11-17,2018-19,New Orleans Pelicans,Denver Nuggets,125,0.483,0.4,0.912,29,46,115,0.484,0.385,0.615,30,43,1,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800761,2019-01-30,2018-19,New Orleans Pelicans,Denver Nuggets,99,0.416,0.417,0.769,27,48,105,0.472,0.3,0.632,31,43,0,Western Conference,Southwest Division,Western Conference,Northwest Division,West at West
21800494,2018-12-23,2018-19,Golden State Warriors,Los Angeles Clippers,129,0.452,0.35,0.861,22,46,127,0.538,0.783,0.793,23,42,1,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21801205,2019-04-07,2018-19,Golden State Warriors,Los Angeles Clippers,131,0.546,0.324,0.867,34,48,104,0.481,0.526,0.621,26,39,1,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
41800141,2019-04-13,2018-19,Golden State Warriors,Los Angeles Clippers,121,0.489,0.467,0.85,31,54,104,0.4,0.367,0.773,24,40,1,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
41800142,2019-04-15,2018-19,Golden State Warriors,Los Angeles Clippers,131,0.533,0.393,0.889,31,38,135,0.565,0.452,0.806,34,34,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
41800145,2019-04-24,2018-19,Golden State Warriors,Los Angeles Clippers,121,0.448,0.385,0.909,31,39,129,0.541,0.382,0.923,29,42,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800796,2019-02-05,2018-19,Charlotte Hornets,Los Angeles Clippers,115,0.419,0.357,0.846,19,44,117,0.483,0.75,0.882,25,48,0,Eastern Conference,Southeast Division,Western Conference,Pacific Division,West at East
21800845,2019-02-11,2018-19,Minnesota Timberwolves,Los Angeles Clippers,130,0.522,0.333,0.833,28,44,120,0.514,0.414,0.872,24,37,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21801112,2019-03-26,2018-19,Minnesota Timberwolves,Los Angeles Clippers,111,0.436,0.333,0.606,22,43,122,0.541,0.5,1.0,30,51,0,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21800919,2019-02-27,2018-19,Utah Jazz,Los Angeles Clippers,111,0.413,0.324,0.75,22,56,105,0.394,0.192,0.867,16,47,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21800829,2019-02-09,2018-19,Boston Celtics,Los Angeles Clippers,112,0.424,0.346,0.806,21,45,123,0.476,0.4,0.775,28,49,0,Eastern Conference,Atlantic Division,Western Conference,Pacific Division,West at East
11800042,2018-10-06,2018-19,Los Angeles Lakers,Los Angeles Clippers,87,0.385,0.167,0.636,24,48,103,0.411,0.286,0.793,16,58,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800526,2018-12-28,2018-19,Los Angeles Lakers,Los Angeles Clippers,107,0.414,0.367,0.686,23,50,118,0.44,0.316,0.941,21,53,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800958,2019-03-04,2018-19,Los Angeles Lakers,Los Angeles Clippers,105,0.418,0.263,0.792,22,40,113,0.494,0.379,0.833,25,50,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800243,2018-11-19,2018-19,Atlanta Hawks,Los Angeles Clippers,119,0.446,0.316,0.895,29,51,127,0.43,0.303,0.787,24,52,0,Eastern Conference,Southeast Division,Western Conference,Pacific Division,West at East
21800775,2019-02-02,2018-19,Detroit Pistons,Los Angeles Clippers,101,0.422,0.405,0.7,21,38,111,0.488,0.5,0.618,22,47,0,Eastern Conference,Central Division,Western Conference,Pacific Division,West at East
21800117,2018-11-02,2018-19,Orlando Magic,Los Angeles Clippers,95,0.444,0.235,0.579,20,40,120,0.477,0.5,0.758,22,50,0,Eastern Conference,Southeast Division,Western Conference,Pacific Division,West at East
21800360,2018-12-05,2018-19,Memphis Grizzlies,Los Angeles Clippers,96,0.435,0.25,0.625,18,49,86,0.338,0.348,0.8,16,47,1,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21800879,2019-02-22,2018-19,Memphis Grizzlies,Los Angeles Clippers,106,0.367,0.281,0.861,20,39,112,0.467,0.24,0.857,21,49,0,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21800318,2018-11-29,2018-19,Sacramento Kings,Los Angeles Clippers,121,0.479,0.292,0.846,26,48,133,0.556,0.429,0.75,25,38,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800933,2019-03-01,2018-19,Sacramento Kings,Los Angeles Clippers,109,0.441,0.286,0.84,27,46,116,0.435,0.387,0.727,19,58,0,Western Conference,Pacific Division,Western Conference,Pacific Division,West at West
21800113,2018-11-01,2018-19,Philadelphia 76ers,Los Angeles Clippers,122,0.473,0.481,0.75,29,43,113,0.442,0.391,0.848,19,42,1,Eastern Conference,Atlantic Division,Western Conference,Pacific Division,West at East
21800723,2019-01-25,2018-19,Chicago Bulls,Los Angeles Clippers,101,0.392,0.286,0.917,20,49,106,0.463,0.381,0.759,27,50,0,Eastern Conference,Central Division,Western Conference,Pacific Division,West at East
21801127,2019-03-28,2018-19,Milwaukee Bucks,Los Angeles Clippers,128,0.523,0.432,0.815,25,47,118,0.457,0.515,0.773,26,46,1,Eastern Conference,Central Division,Western Conference,Pacific Division,West at East
21800417,2018-12-13,2018-19,San Antonio Spurs,Los Angeles Clippers,125,0.578,0.455,0.792,25,47,87,0.357,0.323,0.708,21,42,1,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21800690,2019-01-20,2018-19,San Antonio Spurs,Los Angeles Clippers,95,0.464,0.421,0.529,21,51,103,0.459,0.524,0.583,23,41,0,Western Conference,Southwest Division,Western Conference,Pacific Division,West at West
21801095,2019-03-24,2018-19,New York Knicks,Los Angeles Clippers,113,0.477,0.273,0.88,22,44,124,0.442,0.429,0.892,24,42,0,Eastern Conference,Atlantic Division,Western Conference,Pacific Division,West at East
21800249,2018-11-20,2018-19,Washington Wizards,Los Angeles Clippers,125,0.43,0.333,0.821,27,44,118,0.517,0.407,0.833,20,44,1,Eastern Conference,Southeast Division,Western Conference,Pacific Division,West at East
21800618,2019-01-10,2018-19,Denver Nuggets,Los Angeles Clippers,121,0.505,0.393,0.769,29,53,100,0.437,0.25,0.692,21,38,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
21800895,2019-02-24,2018-19,Denver Nuggets,Los Angeles Clippers,123,0.518,0.353,0.657,30,56,96,0.345,0.143,0.892,20,38,1,Western Conference,Northwest Division,Western Conference,Pacific Division,West at West
