Id,District Name,Neighborhood Name,Street,Year,Month,Weekday,Part of the day
2017S008324    ,Nou Barris,la Prosperitat,Rio de Janeiro / Valldaura                        ,2017,October,Monday,Morning
2017S008466    ,Eixample,la Dreta de l'Eixample,Aragó / Girona                                    ,2017,October,Monday,Morning
2017S008318    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / Comte Borrell                   ,2017,October,Monday,Morning
2017S008319    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Casanova                        ,2017,October,Monday,Morning
2017S008320    ,Sant Martí,el Poblenou,Diagonal / Espronceda                             ,2017,October,Monday,Morning
2017S008322    ,Ciutat Vella,el Barri Gòtic,Colom                                             ,2017,October,Monday,Morning
2017S008328    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,2017,October,Monday,Morning
2017S008321    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Roger de Flor / Indústria                         ,2017,October,Monday,Morning
2017S008327    ,Sant Martí,Provençals del Poblenou,Pere IV / Agricultura                             ,2017,October,Monday,Afternoon
2017S008340    ,Horta-Guinardó,la Font d'en Fargues,Montserrat de Casanovas / Font de la Mulassa      ,2017,October,Monday,Afternoon
2017S008330    ,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,2017,October,Monday,Afternoon
2017S008325    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / Rosselló                        ,2017,October,Monday,Afternoon
2017S008329    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Londres                                  ,2017,October,Monday,Afternoon
2017S008326    ,Eixample,el Fort Pienc,Aragó                                             ,2017,October,Monday,Afternoon
2017S008332    ,Sant Andreu,Navas,Clot / Felip II                                   ,2017,October,Monday,Afternoon
2017S008333    ,Les Corts,les Corts,Josep Tarradellas / Sarrià                        ,2017,October,Monday,Afternoon
2017S008331    ,Ciutat Vella,el Barri Gòtic,Fontanella                                        ,2017,October,Monday,Afternoon
2017S008334    ,Sants-Montjuïc,Sants,Valladolid / Santa Caterina                       ,2017,October,Monday,Afternoon
2017S008335    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Aribau                          ,2017,October,Monday,Afternoon
2017S008336    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,2017,October,Monday,Afternoon
2017S008337    ,Horta-Guinardó,el Carmel,Doctor Bové                                       ,2017,October,Monday,Afternoon
2017S008338    ,Eixample,la Sagrada Família,Padilla / Còrsega                                 ,2017,October,Monday,Night
2017S008339    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Sarrià a Vallvidrera                              ,2017,October,Monday,Night
2017S008341    ,Sants-Montjuïc,Hostafrancs,Tarragona / Príncep Jordi                         ,2017,October,Tuesday,Morning
2017S008343    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Ventalló / Romans                                 ,2017,October,Tuesday,Morning
2017S008348    ,Sant Andreu,la Trinitat Vella,Favència / Ribes                                  ,2017,October,Tuesday,Morning
2017S008342    ,Eixample,la Dreta de l'Eixample,València                                          ,2017,October,Tuesday,Morning
2017S008755    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta                                           ,2017,October,Tuesday,Morning
2017S008345    ,Eixample,Sant Antoni,Corts Catalanes / Vilamarí                        ,2017,October,Tuesday,Morning
2017S008347    ,Les Corts,Pedralbes,Mig (Ascendent)                                   ,2017,October,Tuesday,Morning
2017S008344    ,Sant Martí,la Vila Olímpica del Poblenou,Litoral (Llobregat)                               ,2017,October,Tuesday,Morning
2017S008351    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes / Pàdua                                    ,2017,October,Tuesday,Morning
2017S008346    ,Nou Barris,Vilapicina i la Torre Llobeta,Meridiana / Escòcia                               ,2017,October,Tuesday,Morning
2017S008350    ,Eixample,la Dreta de l'Eixample,València / Roger de Llúria                        ,2017,October,Tuesday,Morning
2017S008349    ,Eixample,la Dreta de l'Eixample,Consell de Cent / Catalunya                       ,2017,October,Tuesday,Morning
2017S008354    ,Gràcia,Vallcarca i els Penitents,Vallcarca / Gustavo Bécquer                       ,2017,October,Tuesday,Morning
2017S008352    ,Sants-Montjuïc,Sants,Rei Martí / Gaiarre                               ,2017,October,Tuesday,Morning
2017S008353    ,Sant Martí,el Parc i la Llacuna del Poblenou,Pamplona                                          ,2017,October,Tuesday,Morning
2017S008363    ,Eixample,la Sagrada Família,Provença / Marina                                 ,2017,October,Tuesday,Afternoon
2017S008359    ,Gràcia,la Vila de Gràcia,Augusta / Gràcia                                  ,2017,October,Tuesday,Afternoon
2017S008360    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Casanova                                  ,2017,October,Tuesday,Afternoon
2017S008355    ,Eixample,l'Antiga Esquerra de l'Eixample,Diputació / Aribau                                ,2017,October,Tuesday,Afternoon
2017S008361    ,Gràcia,el Coll,Rubens                                            ,2017,October,Tuesday,Afternoon
2017S008356    ,Sants-Montjuïc,Sants,Madrid / Galileu                                  ,2017,October,Tuesday,Afternoon
2017S008358    ,Sants-Montjuïc,Hostafrancs,Corts Catalanes                                   ,2017,October,Tuesday,Afternoon
2017S008357    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta / Tavern                                  ,2017,October,Tuesday,Afternoon
2017S008362    ,Les Corts,les Corts,Diagonal                                          ,2017,October,Tuesday,Afternoon
2017S008365    ,Sant Andreu,el Congrés i els Indians,Maragall / Pinar del Río                          ,2017,October,Tuesday,Afternoon
2017S008371    ,Les Corts,les Corts,Taquígraf Garriga / Berguedà                      ,2017,October,Tuesday,Afternoon
2017S008370    ,Nou Barris,Vilapicina i la Torre Llobeta,Maragall                                          ,2017,October,Tuesday,Afternoon
2017S008369    ,Sant Andreu,el Bon Pastor,Potosí / Guayaquil                                ,2017,October,Tuesday,Afternoon
2017S008364    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,2017,October,Tuesday,Afternoon
2017S008366    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Beethoven                                         ,2017,October,Tuesday,Afternoon
2017S008368    ,Nou Barris,les Roquetes,Favència                                          ,2017,October,Tuesday,Afternoon
2017S008367    ,Gràcia,Vallcarca i els Penitents,Vallcarca                                         ,2017,October,Tuesday,Afternoon
2017S008373    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel                                        ,2017,October,Tuesday,Afternoon
2017S008372    ,Sants-Montjuïc,el Poble-sec,Paral·lel                                         ,2017,October,Tuesday,Afternoon
2017S008374    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat)                               ,2017,October,Wednesday,Night
2017S008382    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / Rosselló                         ,2017,October,Wednesday,Morning
2017S008377    ,Sarrià-Sant Gervasi,Sarrià,Dalt (Besòs)                                      ,2017,October,Wednesday,Morning
2017S008383    ,Horta-Guinardó,Montbau,Vall d'Hebron                                     ,2017,October,Wednesday,Morning
2017S008378    ,Sant Martí,el Poblenou,B-10 (Llobregat)                                  ,2017,October,Wednesday,Morning
2017S008379    ,Eixample,l'Antiga Esquerra de l'Eixample,Sarrià / Comte Borrell                            ,2017,October,Wednesday,Morning
2017S008381    ,Sants-Montjuïc,el Poble-sec,B-10 (Besòs)                                      ,2017,October,Wednesday,Morning
2017S008376    ,Sants-Montjuïc,la Marina de Port,Foc / Alumini                                     ,2017,October,Wednesday,Morning
2017S008375    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes                                            ,2017,October,Wednesday,Morning
2017S008380    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,2017,October,Wednesday,Morning
2017S008387    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,2017,October,Wednesday,Morning
2017S008384    ,Sant Martí,el Clot,Badajoz / Glòries Catalanes                       ,2017,October,Wednesday,Morning
2017S008386    ,Horta-Guinardó,el Guinardó,Mare de Déu de Montserrat                         ,2017,October,Wednesday,Morning
2017S008388    ,Eixample,la Dreta de l'Eixample,Nàpols / Consell de Cent                          ,2017,October,Wednesday,Morning
2017S008389    ,Sants-Montjuïc,el Poble-sec,Paral·lel                                         ,2017,October,Wednesday,Morning
2017S008395    ,Sant Martí,Sant Martí de Provençals,Pont del Treball Digne                            ,2017,October,Wednesday,Afternoon
2017S008391    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Sant Gervasi                                      ,2017,October,Wednesday,Afternoon
2017S008392    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dalt (Llobregat)                                  ,2017,October,Wednesday,Afternoon
2017S008390    ,Sants-Montjuïc,el Poble-sec,Litoral (Llobregat)                               ,2017,October,Wednesday,Afternoon
2017S008393    ,Eixample,la Sagrada Família,Lepant / Indústria                                ,2017,October,Wednesday,Afternoon
2017S008398    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes                                            ,2017,October,Wednesday,Afternoon
2017S008394    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / Diagonal                        ,2017,October,Wednesday,Afternoon
2017S008399    ,Ciutat Vella,la Barceloneta,Litoral (Besòs)                                   ,2017,October,Wednesday,Afternoon
2017S008396    ,Sants-Montjuïc,el Poble-sec,Carlos Ibáñez                                     ,2017,October,Wednesday,Afternoon
2017S008397    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Aribau                                    ,2017,October,Wednesday,Afternoon
2017S008404    ,Sant Andreu,Sant Andreu,Gran de Sant Andreu / Fabra i Puig                ,2017,October,Wednesday,Afternoon
2017S008405    ,Sant Martí,el Poblenou,B-10 (Llobregat)                                  ,2017,October,Wednesday,Afternoon
2017S008401    ,Sant Martí,la Verneda i la Pau,Concili de Trento / Cantàbria                     ,2017,October,Wednesday,Afternoon
2017S008406    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Mestre Nicolau / Pau Casals                       ,2017,October,Wednesday,Afternoon
2017S008403    ,Horta-Guinardó,el Baix Guinardó,Guinardó                                          ,2017,October,Wednesday,Afternoon
2017S008400    ,Les Corts,les Corts,Capità Arenas / Diagonal                          ,2017,October,Wednesday,Afternoon
2017S008402    ,Nou Barris,la Prosperitat,Valldaura                                         ,2017,October,Wednesday,Afternoon
2017S008407    ,Horta-Guinardó,Horta,Universal                                         ,2017,October,Wednesday,Night
2017S008408    ,Gràcia,la Vila de Gràcia,Gràcia / Sant Gabriel                             ,2017,October,Wednesday,Night
2017S008409    ,Les Corts,les Corts,Diagonal / Entença                                ,2017,October,Wednesday,Night
2017S008410    ,Horta-Guinardó,Sant Genís dels Agudells,RABASSADA                                         ,2017,October,Thursday,Night
2017S008411    ,Eixample,la Dreta de l'Eixample,Universitat                                       ,2017,October,Thursday,Morning
2017S008385    ,Eixample,la Nova Esquerra de l'Eixample,Viladomat                                         ,2017,October,Thursday,Morning
